Timestamp(ms),Current(uA),D0-D7
2165,3056.138,00000000
2166,3073.726,00000000
2167,3150.868,00000000
2168,3105.829,00000000
2169,3093.128,00000000
2170,3052.884,00000000
2171,3076.590,00000000
2172,3079.935,00000000
2173,3164.567,00000000
2174,3091.966,00000000
2175,3078.648,00000000
2176,3076.409,00000000
2177,3041.848,00000000
2178,3053.641,00000000
2179,3171.043,00000000
2180,3081.153,00000000
2181,3072.370,00000000
2182,3096.969,00000000
2183,3071.523,00000000
2184,3063.281,00000000
2185,3169.583,00000000
2186,3074.751,00000000
2187,3064.217,00000000
2188,3071.963,00000000
2189,3036.579,00000000
2190,3047.232,00000000
2191,3151.592,00000000
2192,3068.719,00000000
2193,3063.369,00000000
2194,3070.509,00000000
2195,3091.287,00000000
2196,3055.691,00000000
2197,3133.417,00000000
2198,3100.614,00000000
2199,3052.197,00000000
2200,3056.828,00000000
2201,3074.486,00000000
2202,3090.091,00000000
2203,3117.348,00000000
2204,3100.294,00000000
2205,3057.116,00000000
2206,3061.377,00000000
2207,3097.440,00000000
2208,3151.907,00000000
2209,3082.450,00000000
2210,3044.980,00000000
2211,3032.145,00000000
2212,3029.817,00000000
2213,3028.268,00000000
2214,3154.145,00000000
2215,3074.222,00000000
2216,3067.049,00000000
2217,3075.138,00000000
2218,3079.371,00000000
2219,3074.724,00000000
2220,3139.962,00000000
2221,3109.159,00000000
2222,3063.704,00000000
2223,3060.153,00000000
2224,3072.183,00000000
2225,3159.438,00000000
2226,3106.076,00000000
2227,3092.860,00000000
2228,3077.477,00000000
2229,3050.779,00000000
2230,3058.856,00000000
2231,3199.838,00000000
2232,3086.713,00000000
2233,3066.589,00000000
2234,3072.904,00000000
2235,3074.882,00000000
2236,3047.490,00000000
2237,3133.398,00000000
2238,3104.814,00000000
2239,3059.466,00000000
2240,3066.255,00000000
2241,3078.656,00000000
2242,3174.283,00000000
2243,3130.829,00000000
2244,3091.500,00000000
2245,3081.748,00000000
2246,3045.981,00000000
2247,3056.395,00000000
2248,3167.165,00000000
2249,3079.296,00000000
2250,3067.326,00000000
2251,3071.391,00000000
2252,3079.825,00000000
2253,3057.785,00000000
2254,3126.490,00000000
2255,3127.570,00000000
2256,3057.553,00000000
2257,3056.360,00000000
2258,3070.075,00000000
2259,3159.006,00000000
2260,3092.039,00000000
2261,3082.802,00000000
2262,3097.012,00000000
2263,3051.948,00000000
2264,3054.875,00000000
2265,3159.479,00000000
2266,3069.556,00000000
2267,3086.871,00000000
2268,3079.562,00000000
2269,3080.661,00000000
2270,3050.066,00000000
2271,3129.002,00000000
2272,3105.410,00000000
2273,3058.769,00000000
2274,3063.010,00000000
2275,3080.562,00000000
2276,3083.784,00000000
2277,3118.023,00000000
2278,3095.187,00000000
2279,3074.404,00000000
2280,3061.646,00000000
2281,3075.945,00000000
2282,3172.105,00000000
2283,3107.625,00000000
2284,3084.077,00000000
2285,3039.653,00000000
2286,3047.237,00000000
2287,3055.953,00000000
2288,3164.409,00000000
2289,3086.374,00000000
2290,3071.461,00000000
2291,3103.918,00000000
2292,3057.958,00000000
2293,3060.095,00000000
2294,3173.655,00000000
2295,3082.062,00000000
2296,3070.489,00000000
2297,3077.664,00000000
2298,3046.656,00000000
2299,3056.363,00000000
2300,3160.524,00000000
2301,3074.914,00000000
2302,3072.018,00000000
2303,3098.689,00000000
2304,3073.226,00000000
2305,3050.124,00000000
2306,3144.729,00000000
2307,3074.887,00000000
2308,3055.942,00000000
2309,3064.418,00000000
2310,3073.646,00000000
2311,3043.827,00000000
2312,3123.468,00000000
2313,3097.596,00000000
2314,3046.906,00000000
2315,3064.979,00000000
2316,3083.326,00000000
2317,3132.781,00000000
2318,3106.395,00000000
2319,3092.694,00000000
2320,3044.881,00000000
2321,3050.274,00000000
2322,3078.659,00000000
2323,3157.051,00000000
2324,3073.314,00000000
2325,3040.621,00000000
2326,3020.432,00000000
2327,3019.104,00000000
2328,3029.537,00000000
2329,3149.821,00000000
2330,3068.106,00000000
2331,3057.855,00000000
2332,3068.797,00000000
2333,3078.912,00000000
2334,3066.847,00000000
2335,3111.864,00000000
2336,3092.142,00000000
2337,3039.949,00000000
2338,3048.088,00000000
2339,3064.563,00000000
2340,3169.335,00000000
2341,3101.513,00000000
2342,3099.820,00000000
2343,3089.648,00000000
2344,3051.777,00000000
2345,3058.163,00000000
2346,3163.148,00000000
2347,3072.268,00000000
2348,3060.374,00000000
2349,3067.069,00000000
2350,3083.241,00000000
2351,3061.498,00000000
2352,3139.007,00000000
2353,3115.658,00000000
2354,3060.754,00000000
2355,3066.320,00000000
2356,3072.688,00000000
2357,3158.254,00000000
2358,3094.460,00000000
2359,3076.144,00000000
2360,3078.083,00000000
2361,3040.855,00000000
2362,3060.193,00000000
2363,3162.459,00000000
2364,3092.400,00000000
2365,3071.339,00000000
2366,3073.433,00000000
2367,3086.196,00000000
2368,3096.083,00000000
2369,3119.055,00000000
2370,3095.398,00000000
2371,3045.860,00000000
2372,3048.208,00000000
2373,3063.133,00000000
2374,3167.871,00000000
2375,3091.087,00000000
2376,3098.731,00000000
2377,3088.218,00000000
2378,3052.189,00000000
2379,3056.651,00000000
2380,3150.601,00000000
2381,3071.726,00000000
2382,3070.203,00000000
2383,3072.329,00000000
2384,3082.898,00000000
2385,3071.000,00000000
2386,3118.223,00000000
2387,3102.016,00000000
2388,3069.443,00000000
2389,3064.212,00000000
2390,3082.859,00000000
2391,3125.365,00000000
2392,3112.579,00000000
2393,3091.585,00000000
2394,3044.521,00000000
2395,3047.383,00000000
2396,3064.506,00000000
2397,3150.833,00000000
2398,3093.540,00000000
2399,3082.343,00000000
2400,3091.255,00000000
2401,3060.609,00000000
2402,3080.386,00000000
2403,3190.039,00000000
2404,3088.821,00000000
2405,3073.588,00000000
2406,3081.576,00000000
2407,3038.160,00000000
2408,3051.435,00000000
2409,3166.798,00000000
2410,3080.452,00000000
2411,3070.573,00000000
2412,3103.503,00000000
2413,3063.938,00000000
2414,3059.211,00000000
2415,3155.043,00000000
2416,3069.419,00000000
2417,3059.639,00000000
2418,3069.732,00000000
2419,3078.342,00000000
2420,3048.531,00000000
2421,3141.167,00000000
2422,3101.764,00000000
2423,3066.294,00000000
2424,3094.901,00000000
2425,3095.644,00000000
2426,3069.116,00000000
2427,3122.555,00000000
2428,3099.167,00000000
2429,3044.696,00000000
2430,3052.619,00000000
2431,3073.434,00000000
2432,3143.604,00000000
2433,3102.917,00000000
2434,3087.905,00000000
2435,3048.477,00000000
2436,3081.473,00000000
2437,3080.013,00000000
2438,3156.212,00000000
2439,3077.747,00000000
2440,3042.808,00000000
2441,3030.318,00000000
2442,3035.753,00000000
2443,3025.021,00000000
2444,3146.841,00000000
2445,3065.917,00000000
2446,3062.030,00000000
2447,3067.382,00000000
2448,3106.299,00000000
2449,3098.402,00000000
2450,3116.591,00000000
2451,3096.634,00000000
2452,3050.109,00000000
2453,3052.135,00000000
2454,3065.168,00000000
2455,3159.778,00000000
2456,3097.429,00000000
2457,3084.370,00000000
2458,3086.991,00000000
2459,3050.907,00000000
2460,3083.992,00000000
2461,3168.515,00000000
2462,3085.854,00000000
2463,3068.536,00000000
2464,3072.009,00000000
2465,3080.381,00000000
2466,3073.755,00000000
2467,3119.754,00000000
2468,3106.073,00000000
2469,3055.431,00000000
2470,3059.967,00000000
2471,3067.875,00000000
2472,3184.991,00000000
2473,3096.364,00000000
2474,3077.880,00000000
2475,3081.606,00000000
2476,3046.376,00000000
2477,3054.417,00000000
2478,3153.356,00000000
2479,3063.922,00000000
2480,3060.289,00000000
2481,3071.541,00000000
2482,3098.273,00000000
2483,3108.456,00000000
2484,3143.668,00000000
2485,3106.596,00000000
2486,3049.641,00000000
2487,3055.104,00000000
2488,3065.530,00000000
2489,3172.457,00000000
2490,3091.530,00000000
2491,3079.535,00000000
2492,3087.473,00000000
2493,3048.529,00000000
2494,3056.596,00000000
2495,3144.435,00000000
2496,3105.483,00000000
2497,3064.551,00000000
2498,3071.385,00000000
2499,3081.019,00000000
2500,3082.283,00000000
2501,3113.778,00000000
2502,3109.225,00000000
2503,3049.348,00000000
2504,3057.393,00000000
2505,3073.912,00000000
2506,3124.380,00000000
2507,3100.454,00000000
2508,3108.275,00000000
2509,3049.858,00000000
2510,3051.873,00000000
2511,3067.082,00000000
2512,3154.156,00000000
2513,3101.989,00000000
2514,3081.342,00000000
2515,3075.989,00000000
2516,3052.707,00000000
2517,3063.235,00000000
2518,3179.082,00000000
2519,3083.980,00000000
2520,3080.886,00000000
2521,3087.328,00000000
2522,3059.596,00000000
2523,3057.050,00000000
2524,3158.108,00000000
2525,3071.844,00000000
2526,3058.420,00000000
2527,3072.944,00000000
2528,3057.098,00000000
2529,3046.691,00000000
2530,3141.901,00000000
2531,3068.681,00000000
2532,3057.542,00000000
2533,3077.148,00000000
2534,3084.265,00000000
2535,3047.171,00000000
2536,3137.109,00000000
2537,3098.567,00000000
2538,3056.702,00000000
2539,3065.562,00000000
2540,3082.412,00000000
2541,3079.320,00000000
2542,3124.486,00000000
2543,3101.277,00000000
2544,3047.386,00000000
2545,3066.745,00000000
2546,3078.464,00000000
2547,3157.305,00000000
2548,3107.024,00000000
2549,3091.461,00000000
2550,3047.254,00000000
2551,3050.108,00000000
2552,3069.610,00000000
2553,3149.351,00000000
2554,3075.129,00000000
2555,3038.053,00000000
2556,3024.470,00000000
2557,3036.198,00000000
2558,3022.736,00000000
2559,3146.184,00000000
2560,3077.076,00000000
2561,3067.429,00000000
2562,3084.879,00000000
2563,3096.354,00000000
2564,3092.655,00000000
2565,3116.898,00000000
2566,3097.484,00000000
2567,3042.196,00000000
2568,3051.932,00000000
2569,3076.668,00000000
2570,3162.517,00000000
2571,3102.274,00000000
2572,3087.728,00000000
2573,3087.950,00000000
2574,3053.751,00000000
2575,3059.837,00000000
2576,3164.827,00000000
2577,3074.927,00000000
2578,3062.198,00000000
2579,3068.135,00000000
2580,3080.304,00000000
2581,3093.831,00000000
2582,3138.286,00000000
2583,3112.363,00000000
2584,3059.552,00000000
2585,3066.613,00000000
2586,3072.724,00000000
2587,3160.793,00000000
2588,3096.417,00000000
2589,3082.068,00000000
2590,3086.790,00000000
2591,3048.302,00000000
2592,3054.051,00000000
2593,3176.765,00000000
2594,3083.941,00000000
2595,3071.334,00000000
2596,3073.079,00000000
2597,3084.557,00000000
2598,3113.168,00000000
2599,3112.295,00000000
2600,3090.990,00000000
2601,3045.795,00000000
2602,3065.014,00000000
2603,3069.592,00000000
2604,3175.539,00000000
2605,3110.379,00000000
2606,3086.001,00000000
2607,3090.406,00000000
2608,3054.105,00000000
2609,3060.276,00000000
2610,3155.953,00000000
2611,3081.066,00000000
2612,3063.792,00000000
2613,3072.064,00000000
2614,3082.055,00000000
2615,3083.787,00000000
2616,3118.954,00000000
2617,3126.119,00000000
2618,3063.142,00000000
2619,3068.141,00000000
2620,3082.786,00000000
2621,3131.075,00000000
2622,3125.626,00000000
2623,3098.622,00000000
2624,3050.842,00000000
2625,3052.092,00000000
2626,3069.383,00000000
2627,3158.457,00000000
2628,3100.468,00000000
2629,3110.707,00000000
2630,3074.642,00000000
2631,3052.625,00000000
2632,3068.101,00000000
2633,3180.212,00000000
2634,3084.627,00000000
2635,3070.666,00000000
2636,3084.298,00000000
2637,3047.984,00000000
2638,3056.232,00000000
2639,3166.584,00000000
2640,3077.827,00000000
2641,3097.926,00000000
2642,3107.129,00000000
2643,3070.676,00000000
2644,3062.829,00000000
2645,3155.738,00000000
2646,3075.589,00000000
2647,3061.791,00000000
2648,3067.271,00000000
2649,3074.318,00000000
2650,3042.841,00000000
2651,3139.974,00000000
2652,3097.626,00000000
2653,3091.724,00000000
2654,3083.299,00000000
2655,3097.232,00000000
2656,3083.185,00000000
2657,3131.379,00000000
2658,3103.603,00000000
2659,3047.184,00000000
2660,3055.494,00000000
2661,3069.572,00000000
2662,3168.797,00000000
2663,3111.340,00000000
2664,3094.649,00000000
2665,3080.138,00000000
2666,3068.940,00000000
2667,3076.515,00000000
2668,3154.726,00000000
2669,3080.111,00000000
2670,3045.686,00000000
2671,3031.286,00000000
2672,3029.055,00000000
2673,3028.250,00000000
2674,3144.441,00000000
2675,3070.773,00000000
2676,3065.880,00000000
2677,3101.804,00000000
2678,3095.813,00000000
2679,3118.013,00000000
2680,3114.924,00000000
2681,3092.700,00000000
2682,3060.808,00000000
2683,3052.794,00000000
2684,3058.488,00000000
2685,3155.310,00000000
2686,3095.973,00000000
2687,3085.965,00000000
2688,3088.342,00000000
2689,3078.166,00000000
2690,3070.450,00000000
2691,3163.622,00000000
2692,3074.251,00000000
2693,3059.334,00000000
2694,3061.571,00000000
2695,3074.376,00000000
2696,3094.280,00000000
2697,3114.210,00000000
2698,3100.412,00000000
2699,3055.711,00000000
2700,3061.859,00000000
2701,3102.206,00000000
2702,3191.336,00000000
2703,3102.868,00000000
2704,3083.834,00000000
2705,3089.072,00000000
2706,3043.537,00000000
2707,3054.188,00000000
2708,3154.334,00000000
2709,3072.823,00000000
2710,3063.787,00000000
2711,3066.205,00000000
2712,3080.342,00000000
2713,3146.052,00000000
2714,3122.791,00000000
2715,3098.354,00000000
2716,3046.095,00000000
2717,3054.208,00000000
2718,3065.098,00000000
2719,3179.023,00000000
2720,3087.937,00000000
2721,3075.720,00000000
2722,3099.612,00000000
2723,3053.710,00000000
2724,3064.920,00000000
2725,3173.852,00000000
2726,3092.633,00000000
2727,3066.922,00000000
2728,3076.075,00000000
2729,3087.062,00000000
2730,3075.136,00000000
2731,3118.600,00000000
2732,3099.852,00000000
2733,3054.692,00000000
2734,3061.026,00000000
2735,3081.154,00000000
2736,3124.939,00000000
2737,3121.739,00000000
2738,3109.481,00000000
2739,3050.915,00000000
2740,3055.843,00000000
2741,3072.582,00000000
2742,3175.889,00000000
2743,3110.713,00000000
2744,3092.152,00000000
2745,3058.292,00000000
2746,3054.390,00000000
2747,3072.301,00000000
2748,3180.625,00000000
2749,3089.371,00000000
2750,3089.835,00000000
2751,3087.502,00000000
2752,3048.824,00000000
2753,3054.949,00000000
2754,3173.431,00000000
2755,3087.701,00000000
2756,3075.896,00000000
2757,3079.144,00000000
2758,3050.828,00000000
2759,3058.513,00000000
2760,3157.881,00000000
2761,3076.319,00000000
2762,3094.240,00000000
2763,3085.828,00000000
2764,3073.659,00000000
2765,3055.242,00000000
2766,3148.632,00000000
2767,3084.530,00000000
2768,3066.847,00000000
2769,3076.172,00000000
2770,3084.965,00000000
2771,3060.510,00000000
2772,3129.948,00000000
2773,3102.847,00000000
2774,3072.510,00000000
2775,3062.556,00000000
2776,3074.845,00000000
2777,3141.787,00000000
2778,3110.560,00000000
2779,3096.192,00000000
2780,3053.441,00000000
2781,3055.960,00000000
2782,3088.943,00000000
2783,3162.448,00000000
2784,3080.596,00000000
2785,3044.570,00000000
2786,3047.991,00000000
2787,3032.359,00000000
2788,3028.554,00000000
2789,3157.615,00000000
2790,3078.468,00000000
2791,3069.547,00000000
2792,3079.682,00000000
2793,3087.715,00000000
2794,3073.684,00000000
2795,3121.599,00000000
2796,3099.625,00000000
2797,3053.489,00000000
2798,3071.120,00000000
2799,3072.195,00000000
2800,3162.779,00000000
2801,3105.494,00000000
2802,3097.691,00000000
2803,3093.374,00000000
2804,3054.245,00000000
2805,3061.589,00000000
2806,3173.512,00000000
2807,3079.695,00000000
2808,3066.602,00000000
2809,3074.194,00000000
2810,3106.672,00000000
2811,3065.310,00000000
2812,3131.742,00000000
2813,3110.168,00000000
2814,3061.697,00000000
2815,3069.968,00000000
2816,3080.703,00000000
2817,3167.862,00000000
2818,3101.915,00000000
2819,3085.178,00000000
2820,3089.852,00000000
2821,3046.951,00000000
2822,3090.939,00000000
2823,3179.953,00000000
2824,3088.316,00000000
2825,3075.186,00000000
2826,3079.939,00000000
2827,3088.237,00000000
2828,3094.719,00000000
2829,3116.942,00000000
2830,3095.127,00000000
2831,3051.102,00000000
2832,3057.031,00000000
2833,3069.310,00000000
2834,3188.113,00000000
2835,3107.241,00000000
2836,3089.112,00000000
2837,3091.197,00000000
2838,3052.820,00000000
2839,3060.246,00000000
2840,3155.726,00000000
2841,3074.018,00000000
2842,3080.552,00000000
2843,3079.104,00000000
2844,3087.586,00000000
2845,3070.090,00000000
2846,3146.491,00000000
2847,3112.771,00000000
2848,3058.688,00000000
2849,3066.534,00000000
2850,3088.473,00000000
2851,3120.738,00000000
2852,3116.563,00000000
2853,3097.803,00000000
2854,3052.160,00000000
2855,3056.002,00000000
2856,3073.491,00000000
2857,3160.635,00000000
2858,3128.310,00000000
2859,3100.234,00000000
2860,3078.380,00000000
2861,3056.748,00000000
2862,3082.260,00000000
2863,3189.824,00000000
2864,3087.603,00000000
2865,3068.841,00000000
2866,3079.556,00000000
2867,3039.478,00000000
2868,3051.780,00000000
2869,3165.995,00000000
2870,3102.641,00000000
2871,3078.293,00000000
2872,3081.117,00000000
2873,3054.920,00000000
2874,3057.066,00000000
2875,3148.354,00000000
2876,3073.067,00000000
2877,3060.732,00000000
2878,3068.305,00000000
2879,3076.682,00000000
2880,3049.742,00000000
2881,3144.912,00000000
2882,3128.313,00000000
2883,3081.303,00000000
2884,3074.970,00000000
2885,3083.804,00000000
2886,3064.293,00000000
2887,3126.642,00000000
2888,3099.975,00000000
2889,3050.361,00000000
2890,3056.095,00000000
2891,3075.264,00000000
2892,3148.952,00000000
2893,3108.500,00000000
2894,3124.910,00000000
2895,3066.743,00000000
2896,3065.896,00000000
2897,3081.008,00000000
2898,3163.331,00000000
2899,3082.687,00000000
2900,3047.066,00000000
2901,3034.125,00000000
2902,3041.258,00000000
2903,3029.078,00000000
2904,3155.531,00000000
2905,3074.820,00000000
2906,3091.604,00000000
2907,3082.600,00000000
2908,3087.088,00000000
2909,3084.315,00000000
2910,3118.991,00000000
2911,3089.472,00000000
2912,3046.521,00000000
2913,3052.643,00000000
2914,3068.404,00000000
2915,3159.287,00000000
2916,3101.566,00000000
2917,3086.715,00000000
2918,3123.483,00000000
2919,3070.341,00000000
2920,3069.755,00000000
2921,3168.164,00000000
2922,3088.849,00000000
2923,3071.623,00000000
2924,3071.290,00000000
2925,3080.759,00000000
2926,3069.268,00000000
2927,3125.299,00000000
2928,3104.881,00000000
2929,3049.181,00000000
2930,3087.203,00000000
2931,3086.878,00000000
2932,3169.015,00000000
2933,3098.172,00000000
2934,3083.757,00000000
2935,3089.529,00000000
2936,3049.393,00000000
2937,3059.653,00000000
2938,3163.182,00000000
2939,3074.543,00000000
2940,3064.710,00000000
2941,3072.140,00000000
2942,3099.309,00000000
2943,3124.465,00000000
2944,3124.257,00000000
2945,3097.387,00000000
2946,3049.250,00000000
2947,3059.249,00000000
2948,3066.398,00000000
2949,3175.425,00000000
2950,3090.852,00000000
2951,3080.689,00000000
2952,3085.315,00000000
2953,3046.893,00000000
2954,3064.536,00000000
2955,3169.437,00000000
2956,3089.141,00000000
2957,3062.743,00000000
2958,3075.226,00000000
2959,3086.836,00000000
2960,3084.368,00000000
2961,3114.162,00000000
2962,3102.190,00000000
2963,3058.025,00000000
2964,3065.047,00000000
2965,3070.695,00000000
2966,3132.837,00000000
2967,3130.511,00000000
2968,3099.031,00000000
2969,3052.396,00000000
2970,3057.713,00000000
2971,3069.692,00000000
2972,3154.310,00000000
2973,3100.302,00000000
2974,3083.587,00000000
2975,3071.809,00000000
2976,3052.747,00000000
2977,3063.104,00000000
2978,3181.909,00000000
2979,3104.245,00000000
2980,3072.353,00000000
2981,3082.391,00000000
2982,3046.467,00000000
2983,3062.009,00000000
2984,3164.093,00000000
2985,3085.632,00000000
2986,3068.936,00000000
2987,3077.276,00000000
2988,3057.872,00000000
2989,3054.466,00000000
2990,3150.677,00000000
2991,3093.637,00000000
2992,3064.225,00000000
2993,3066.856,00000000
2994,3081.690,00000000
2995,3050.153,00000000
2996,3142.822,00000000
2997,3102.830,00000000
2998,3059.634,00000000
2999,3068.751,00000000
3000,3083.039,00000000
3001,3078.387,00000000
3002,3116.654,00000000
3003,3124.772,00000000
3004,3057.432,00000000
3005,3063.011,00000000
3006,3075.762,00000000
3007,3163.951,00000000
3008,3109.792,00000000
3009,3093.162,00000000
3010,3048.641,00000000
3011,3055.817,00000000
3012,3067.200,00000000
3013,3150.397,00000000
3014,3074.385,00000000
3015,3061.546,00000000
3016,3038.720,00000000
3017,3026.642,00000000
3018,3025.410,00000000
3019,3146.252,00000000
3020,3079.912,00000000
3021,3065.319,00000000
3022,3071.072,00000000
3023,3096.309,00000000
3024,3138.125,00000000
3025,3114.922,00000000
3026,3093.218,00000000
3027,3065.974,00000000
3028,3056.115,00000000
3029,3064.744,00000000
3030,3160.840,00000000
3031,3095.754,00000000
3032,3083.135,00000000
3033,3092.568,00000000
3034,3057.479,00000000
3035,3059.693,00000000
3036,3160.212,00000000
3037,3076.441,00000000
3038,3062.479,00000000
3039,3083.738,00000000
3040,3085.242,00000000
3041,3120.584,00000000
3042,3118.390,00000000
3043,3111.353,00000000
3044,3059.524,00000000
3045,3067.061,00000000
3046,3072.712,00000000
3047,3184.369,00000000
3048,3090.002,00000000
3049,3074.362,00000000
3050,3082.235,00000000
3051,3065.100,00000000
3052,3061.225,00000000
3053,3153.849,00000000
3054,3094.759,00000000
3055,3069.206,00000000
3056,3067.856,00000000
3057,3085.477,00000000
3058,3158.212,00000000
3059,3112.422,00000000
3060,3099.353,00000000
3061,3055.857,00000000
3062,3052.649,00000000
3063,3095.577,00000000
3064,3194.853,00000000
3065,3095.030,00000000
3066,3073.275,00000000
3067,3082.362,00000000
3068,3060.891,00000000
3069,3054.352,00000000
3070,3145.557,00000000
3071,3103.190,00000000
3072,3059.220,00000000
3073,3070.399,00000000
3074,3082.279,00000000
3075,3146.833,00000000
3076,3120.072,00000000
3077,3099.630,00000000
3078,3050.215,00000000
3079,3055.966,00000000
3080,3076.252,00000000
3081,3160.969,00000000
3082,3103.521,00000000
3083,3090.439,00000000
3084,3043.484,00000000
3085,3048.968,00000000
3086,3066.776,00000000
3087,3180.562,00000000
3088,3109.883,00000000
3089,3086.569,00000000
3090,3083.945,00000000
3091,3059.061,00000000
3092,3070.594,00000000
3093,3181.263,00000000
3094,3085.300,00000000
3095,3071.431,00000000
3096,3078.714,00000000
3097,3044.025,00000000
3098,3054.813,00000000
3099,3184.806,00000000
3100,3085.859,00000000
3101,3073.219,00000000
3102,3079.423,00000000
3103,3091.527,00000000
3104,3061.885,00000000
3105,3149.260,00000000
3106,3092.655,00000000
3107,3058.436,00000000
3108,3068.678,00000000
3109,3083.245,00000000
3110,3045.816,00000000
3111,3165.286,00000000
3112,3117.413,00000000
3113,3064.412,00000000
3114,3068.671,00000000
3115,3086.372,00000000
3116,3114.219,00000000
3117,3118.269,00000000
3118,3096.732,00000000
3119,3051.506,00000000
3120,3056.662,00000000
3121,3066.117,00000000
3122,3159.444,00000000
3123,3141.758,00000000
3124,3109.772,00000000
3125,3060.892,00000000
3126,3060.438,00000000
3127,3071.258,00000000
3128,3156.746,00000000
3129,3075.123,00000000
3130,3048.235,00000000
3131,3038.219,00000000
3132,3033.741,00000000
3133,3032.179,00000000
3134,3146.144,00000000
3135,3101.733,00000000
3136,3077.601,00000000
3137,3076.182,00000000
3138,3087.419,00000000
3139,3130.847,00000000
3140,3116.887,00000000
3141,3098.102,00000000
3142,3050.622,00000000
3143,3062.996,00000000
3144,3069.814,00000000
3145,3165.076,00000000
3146,3096.487,00000000
3147,3100.782,00000000
3148,3099.232,00000000
3149,3053.545,00000000
3150,3060.342,00000000
3151,3162.467,00000000
3152,3075.040,00000000
3153,3066.547,00000000
3154,3070.506,00000000
3155,3085.437,00000000
3156,3115.896,00000000
3157,3114.075,00000000
3158,3102.874,00000000
3159,3064.037,00000000
3160,3081.013,00000000
3161,3078.510,00000000
3162,3187.760,00000000
3163,3103.063,00000000
3164,3087.771,00000000
3165,3087.685,00000000
3166,3049.689,00000000
3167,3055.554,00000000
3168,3156.271,00000000
3169,3080.404,00000000
3170,3065.975,00000000
3171,3074.528,00000000
3172,3101.321,00000000
3173,3144.191,00000000
3174,3117.491,00000000
3175,3097.682,00000000
3176,3048.427,00000000
3177,3054.943,00000000
3178,3064.171,00000000
3179,3179.589,00000000
3180,3086.067,00000000
3181,3075.695,00000000
3182,3082.370,00000000
3183,3061.431,00000000
3184,3077.544,00000000
3185,3151.684,00000000
3186,3094.301,00000000
3187,3063.011,00000000
3188,3074.610,00000000
3189,3087.583,00000000
3190,3107.889,00000000
3191,3118.754,00000000
3192,3101.188,00000000
3193,3057.835,00000000
3194,3065.760,00000000
3195,3077.767,00000000
3196,3169.347,00000000
3197,3117.096,00000000
3198,3091.889,00000000
3199,3046.034,00000000
3200,3050.447,00000000
3201,3067.564,00000000
3202,3156.436,00000000
3203,3101.878,00000000
3204,3086.279,00000000
3205,3081.221,00000000
3206,3055.924,00000000
3207,3062.505,00000000
3208,3197.008,00000000
3209,3091.278,00000000
3210,3071.322,00000000
3211,3077.830,00000000
3212,3037.768,00000000
3213,3054.817,00000000
3214,3159.412,00000000
3215,3082.017,00000000
3216,3069.233,00000000
3217,3080.313,00000000
3218,3078.557,00000000
3219,3054.182,00000000
3220,3167.371,00000000
3221,3094.877,00000000
3222,3057.900,00000000
3223,3079.281,00000000
3224,3086.684,00000000
3225,3049.618,00000000
3226,3139.527,00000000
3227,3099.589,00000000
3228,3058.863,00000000
3229,3065.639,00000000
3230,3084.992,00000000
3231,3081.958,00000000
3232,3134.693,00000000
3233,3107.444,00000000
3234,3053.387,00000000
3235,3054.495,00000000
3236,3074.516,00000000
3237,3159.771,00000000
3238,3105.417,00000000
3239,3090.018,00000000
3240,3048.039,00000000
3241,3055.666,00000000
3242,3071.695,00000000
3243,3165.882,00000000
3244,3101.793,00000000
3245,3052.318,00000000
3246,3035.968,00000000
3247,3028.768,00000000
3248,3027.425,00000000
3249,3143.077,00000000
3250,3076.625,00000000
3251,3070.175,00000000
3252,3076.534,00000000
3253,3091.889,00000000
3254,3118.236,00000000
3255,3118.560,00000000
3256,3119.986,00000000
3257,3055.191,00000000
3258,3052.596,00000000
3259,3067.286,00000000
3260,3161.158,00000000
3261,3102.256,00000000
3262,3085.881,00000000
3263,3105.688,00000000
3264,3059.860,00000000
3265,3060.310,00000000
3266,3163.409,00000000
3267,3068.977,00000000
3268,3087.020,00000000
3269,3081.639,00000000
3270,3089.026,00000000
3271,3098.440,00000000
3272,3118.147,00000000
3273,3106.305,00000000
3274,3053.585,00000000
3275,3065.148,00000000
3276,3076.878,00000000
3277,3174.808,00000000
3278,3093.324,00000000
3279,3074.962,00000000
3280,3105.497,00000000
3281,3056.323,00000000
3282,3058.663,00000000
3283,3172.085,00000000
3284,3083.732,00000000
3285,3072.760,00000000
3286,3075.752,00000000
3287,3089.231,00000000
3288,3122.660,00000000
3289,3117.888,00000000
3290,3098.949,00000000
3291,3053.250,00000000
3292,3083.640,00000000
3293,3079.147,00000000
3294,3181.117,00000000
3295,3093.205,00000000
3296,3081.923,00000000
3297,3091.234,00000000
3298,3056.241,00000000
3299,3060.339,00000000
3300,3152.943,00000000
3301,3086.958,00000000
3302,3068.236,00000000
3303,3087.412,00000000
3304,3118.565,00000000
3305,3101.508,00000000
3306,3130.403,00000000
3307,3108.821,00000000
3308,3059.330,00000000
3309,3066.947,00000000
3310,3083.016,00000000
3311,3133.215,00000000
3312,3110.774,00000000
3313,3098.370,00000000
3314,3048.893,00000000
3315,3053.775,00000000
3316,3102.122,00000000
3317,3173.563,00000000
3318,3110.862,00000000
3319,3090.456,00000000
3320,3071.805,00000000
3321,3054.742,00000000
3322,3068.406,00000000
3323,3194.652,00000000
3324,3090.198,00000000
3325,3073.888,00000000
3326,3082.691,00000000
3327,3046.729,00000000
3328,3089.797,00000000
