Timestamp(ms),Current(uA),D0-D7
7707,2131.271,00000000
7708,1323.861,00000000
7709,1022.806,00000000
7710,915.060,00000000
7711,891.098,00000000
7712,864.111,00000000
7713,856.149,00000000
7714,847.300,00000000
7715,846.643,00000000
7716,849.953,00000000
7717,939.047,00000000
7718,5266.412,00000000
7719,6855.732,00000000
7720,7412.028,00000000
7721,7648.191,00000000
7722,7735.006,00000000
7723,8359.613,00000000
7724,8142.314,00000000
7725,6506.762,00000000
7726,2942.066,00000000
7727,1622.948,00000000
7728,1135.715,00000000
7729,955.398,00000000
7730,887.808,00000000
7731,862.810,00000000
7732,854.641,00000000
7733,850.343,00000000
7734,847.150,00000000
7735,874.571,00000000
7736,860.675,00000000
7737,965.720,00000000
7738,5372.009,00000000
7739,6884.355,00000000
7740,7446.403,00000000
7741,7658.405,00000000
7742,7742.346,00000000
7743,8683.571,00000000
7744,8549.187,00000000
7745,8194.020,00000000
7746,4135.841,00000000
7747,2087.597,00000000
7748,1307.295,00000000
7749,1020.196,00000000
7750,912.571,00000000
7751,873.858,00000000
7752,857.031,00000000
7753,849.504,00000000
7754,851.601,00000000
7755,847.539,00000000
7756,850.460,00000000
7757,882.559,00000000
7758,872.191,00000000
7759,856.756,00000000
7760,854.710,00000000
7761,848.698,00000000
7762,847.035,00000000
7763,1338.162,00000000
7764,1286.148,00000000
7765,1007.035,00000000
7766,901.338,00000000
7767,865.282,00000000
7768,850.309,00000000
7769,843.495,00000000
7770,840.707,00000000
7771,842.294,00000000
7772,859.623,00000000
7773,847.391,00000000
7774,844.174,00000000
7775,842.340,00000000
7776,843.149,00000000
7777,841.651,00000000
7778,843.044,00000000
7779,1235.274,00000000
7780,1137.334,00000000
7781,2801.438,00000000
7782,3484.792,00000000
7783,4122.493,00000000
7784,2284.640,00000000
7785,1377.006,00000000
7786,1039.463,00000000
7787,912.962,00000000
7788,869.946,00000000
7789,849.453,00000000
7790,844.205,00000000
7791,844.952,00000000
7792,843.990,00000000
7793,841.303,00000000
7794,840.665,00000000
7795,842.709,00000000
7796,863.488,00000000
7797,850.946,00000000
7798,844.804,00000000
7799,842.883,00000000
7800,841.202,00000000
7801,839.035,00000000
7802,841.858,00000000
7803,1379.230,00000000
7804,1271.198,00000000
7805,999.481,00000000
7806,904.196,00000000
7807,863.742,00000000
7808,878.365,00000000
7809,855.280,00000000
7810,845.947,00000000
7811,841.509,00000000
7812,840.339,00000000
7813,840.890,00000000
7814,1237.267,00000000
7815,1157.048,00000000
7816,2719.995,00000000
7817,3230.573,00000000
7818,1740.933,00000000
7819,1174.505,00000000
7820,987.889,00000000
7821,897.093,00000000
7822,863.119,00000000
7823,1347.426,00000000
7824,1282.967,00000000
7825,1008.943,00000000
7826,903.548,00000000
7827,863.901,00000000
7828,849.921,00000000
7829,845.600,00000000
7830,840.117,00000000
7831,839.918,00000000
7832,842.336,00000000
7833,857.448,00000000
7834,847.019,00000000
7835,842.586,00000000
7836,843.867,00000000
7837,841.004,00000000
7838,841.758,00000000
7839,843.594,00000000
7840,842.789,00000000
7841,838.938,00000000
7842,840.171,00000000
7843,1362.577,00000000
7844,1667.945,00000000
7845,1298.974,00000000
7846,2718.224,00000000
7847,3432.306,00000000
7848,2586.602,00000000
7849,1489.838,00000000
7850,1081.208,00000000
7851,930.864,00000000
7852,874.454,00000000
7853,853.807,00000000
7854,846.719,00000000
7855,842.949,00000000
7856,842.829,00000000
7857,859.789,00000000
7858,846.443,00000000
7859,844.525,00000000
7860,841.292,00000000
7861,842.772,00000000
7862,843.201,00000000
7863,1378.899,00000000
7864,1273.298,00000000
7865,1000.423,00000000
7866,899.103,00000000
7867,864.083,00000000
7868,849.270,00000000
7869,869.051,00000000
7870,850.272,00000000
7871,844.904,00000000
7872,841.639,00000000
7873,840.358,00000000
7874,841.021,00000000
7875,1224.967,00000000
7876,1241.786,00000000
7877,2903.297,00000000
7878,3080.681,00000000
7879,1677.449,00000000
7880,1152.794,00000000
7881,985.079,00000000
7882,896.242,00000000
7883,1363.633,00000000
7884,1292.198,00000000
7885,1006.239,00000000
7886,899.800,00000000
7887,863.914,00000000
7888,848.901,00000000
7889,845.402,00000000
7890,842.724,00000000
7891,843.491,00000000
7892,840.908,00000000
7893,853.739,00000000
7894,857.103,00000000
7895,848.169,00000000
7896,842.701,00000000
7897,843.905,00000000
7898,839.283,00000000
7899,841.387,00000000
7900,844.955,00000000
7901,840.013,00000000
7902,842.861,00000000
7903,1370.078,00000000
7904,1274.252,00000000
7905,1004.005,00000000
7906,1299.398,00000000
7907,1206.396,00000000
7908,2758.573,00000000
7909,3415.803,00000000
7910,1885.739,00000000
7911,1231.943,00000000
7912,985.370,00000000
7913,897.726,00000000
7914,858.004,00000000
7915,849.082,00000000
7916,843.148,00000000
7917,841.165,00000000
7918,862.824,00000000
7919,849.137,00000000
7920,849.064,00000000
7921,843.449,00000000
7922,845.487,00000000
7923,1388.004,00000000
7924,1237.427,00000000
7925,986.352,00000000
7926,896.302,00000000
7927,860.556,00000000
7928,850.736,00000000
7929,846.659,00000000
7930,864.268,00000000
7931,851.398,00000000
7932,846.430,00000000
7933,844.808,00000000
7934,1093.868,00000000
7935,1395.673,00000000
7936,1051.377,00000000
7937,919.957,00000000
7938,870.536,00000000
7939,850.661,00000000
7940,844.153,00000000
7941,841.122,00000000
7942,871.835,00000000
7943,1312.230,00000000
7944,1321.588,00000000
7945,1014.906,00000000
7946,1287.238,00000000
7947,1239.039,00000000
7948,2770.782,00000000
7949,2336.859,00000000
7950,1397.546,00000000
7951,1044.629,00000000
7952,920.650,00000000
7953,870.474,00000000
7954,878.464,00000000
7955,857.732,00000000
7956,849.532,00000000
7957,846.474,00000000
7958,843.114,00000000
7959,843.747,00000000
7960,841.321,00000000
7961,843.678,00000000
7962,841.242,00000000
7963,1368.857,00000000
7964,1289.813,00000000
7965,1007.498,00000000
7966,904.408,00000000
7967,879.483,00000000
7968,852.926,00000000
7969,845.446,00000000
7970,841.505,00000000
7971,845.860,00000000
7972,840.828,00000000
7973,836.114,00000000
7974,840.743,00000000
7975,841.074,00000000
7976,839.729,00000000
7977,839.800,00000000
7978,1196.953,00000000
7979,1677.992,00000000
7980,2964.789,00000000
7981,2858.221,00000000
7982,1589.987,00000000
7983,1674.762,00000000
7984,1383.350,00000000
7985,1042.411,00000000
7986,916.191,00000000
7987,871.140,00000000
7988,849.942,00000000
7989,841.017,00000000
7990,840.116,00000000
7991,859.866,00000000
7992,848.074,00000000
7993,843.729,00000000
7994,843.856,00000000
7995,841.037,00000000
7996,839.360,00000000
7997,843.275,00000000
7998,842.046,00000000
7999,842.246,00000000
8000,842.784,00000000
8001,841.842,00000000
8002,844.653,00000000
8003,1381.248,00000000
8004,1296.348,00000000
8005,1008.321,00000000
8006,903.155,00000000
8007,864.986,00000000
8008,851.203,00000000
8009,846.538,00000000
8010,844.320,00000000
8011,840.386,00000000
8012,844.468,00000000
8013,844.140,00000000
8014,1184.515,00000000
8015,1883.041,00000000
8016,3076.928,00000000
8017,3043.434,00000000
8018,1659.546,00000000
8019,1144.561,00000000
8020,950.845,00000000
8021,883.268,00000000
8022,856.297,00000000
8023,1384.496,00000000
8024,1284.948,00000000
8025,1009.093,00000000
8026,902.803,00000000
8027,879.440,00000000
8028,861.060,00000000
8029,851.263,00000000
8030,845.002,00000000
8031,838.545,00000000
8032,840.321,00000000
8033,845.059,00000000
8034,841.320,00000000
8035,835.668,00000000
8036,841.330,00000000
8037,841.295,00000000
8038,843.539,00000000
8039,840.995,00000000
8040,856.619,00000000
8041,847.632,00000000
8042,845.265,00000000
8043,1343.558,00000000
8044,1295.677,00000000
8045,1010.003,00000000
8046,901.212,00000000
8047,861.268,00000000
8048,851.514,00000000
8049,844.692,00000000
8050,1210.610,00000000
8051,1125.047,00000000
8052,2568.984,00000000
8053,3343.701,00000000
8054,1935.009,00000000
8055,1245.691,00000000
8056,990.824,00000000
8057,899.094,00000000
8058,862.281,00000000
8059,849.745,00000000
8060,843.268,00000000
8061,839.433,00000000
8062,841.625,00000000
8063,1362.080,00000000
8064,1308.524,00000000
8065,1013.460,00000000
8066,903.801,00000000
8067,863.869,00000000
8068,849.054,00000000
8069,841.760,00000000
8070,843.420,00000000
8071,839.593,00000000
8072,841.453,00000000
8073,840.450,00000000
8074,842.193,00000000
8075,841.485,00000000
8076,865.069,00000000
8077,850.638,00000000
8078,843.375,00000000
8079,841.298,00000000
8080,843.121,00000000
8081,843.625,00000000
8082,842.865,00000000
8083,1748.040,00000000
8084,2166.572,00000000
8085,3116.532,00000000
8086,2146.931,00000000
8087,1321.415,00000000
8088,1047.133,00000000
8089,915.087,00000000
8090,870.775,00000000
8091,851.911,00000000
8092,843.424,00000000
8093,843.402,00000000
8094,844.332,00000000
8095,843.872,00000000
8096,845.947,00000000
8097,843.414,00000000
8098,842.109,00000000
8099,842.271,00000000
8100,842.079,00000000
8101,854.932,00000000
8102,846.131,00000000
8103,1351.360,00000000
8104,1278.063,00000000
8105,1002.989,00000000
8106,901.162,00000000
8107,861.800,00000000
8108,852.002,00000000
8109,844.455,00000000
8110,843.339,00000000
8111,841.521,00000000
8112,843.532,00000000
8113,857.490,00000000
8114,846.209,00000000
8115,843.677,00000000
8116,840.782,00000000
8117,841.882,00000000
8118,840.924,00000000
8119,939.290,00000000
8120,1142.803,00000000
8121,2224.215,00000000
8122,3065.783,00000000
8123,2768.730,00000000
8124,1790.326,00000000
8125,1215.601,00000000
8126,979.465,00000000
8127,894.975,00000000
8128,862.106,00000000
8129,848.209,00000000
8130,847.333,00000000
8131,845.085,00000000
8132,841.071,00000000
8133,839.656,00000000
8134,841.151,00000000
8135,842.446,00000000
8136,842.591,00000000
8137,869.054,00000000
8138,851.907,00000000
8139,845.783,00000000
8140,842.143,00000000
8141,841.456,00000000
8142,841.671,00000000
8143,1388.312,00000000
8144,1271.958,00000000
8145,1001.274,00000000
8146,902.534,00000000
8147,861.030,00000000
8148,845.931,00000000
8149,870.315,00000000
8150,850.751,00000000
8151,848.425,00000000
8152,844.191,00000000
8153,842.589,00000000
8154,1220.098,00000000
8155,1257.089,00000000
8156,2917.699,00000000
8157,3352.651,00000000
8158,2362.611,00000000
8159,1405.941,00000000
8160,1052.476,00000000
8161,935.382,00000000
8162,880.615,00000000
8163,1374.798,00000000
8164,1286.152,00000000
8165,1005.115,00000000
8166,902.682,00000000
8167,865.292,00000000
8168,851.635,00000000
8169,845.610,00000000
8170,844.695,00000000
8171,845.957,00000000
8172,841.390,00000000
8173,843.777,00000000
8174,859.287,00000000
8175,850.111,00000000
8176,844.218,00000000
8177,840.173,00000000
8178,842.138,00000000
8179,842.847,00000000
8180,842.997,00000000
8181,845.150,00000000
8182,843.253,00000000
8183,1381.829,00000000
8184,1274.878,00000000
8185,1004.588,00000000
8186,920.566,00000000
8187,1256.486,00000000
8188,1184.555,00000000
8189,2715.052,00000000
8190,2100.454,00000000
8191,1308.320,00000000
8192,1015.639,00000000
8193,907.071,00000000
8194,864.458,00000000
8195,851.942,00000000
8196,844.337,00000000
8197,843.418,00000000
8198,862.666,00000000
8199,851.045,00000000
8200,843.863,00000000
8201,841.731,00000000
8202,838.188,00000000
8203,1397.278,00000000
8204,1266.172,00000000
8205,999.932,00000000
8206,897.178,00000000
8207,862.346,00000000
8208,849.128,00000000
8209,845.423,00000000
8210,868.770,00000000
8211,852.580,00000000
8212,848.695,00000000
8213,844.725,00000000
8214,843.400,00000000
8215,841.588,00000000
8216,843.166,00000000
8217,842.840,00000000
8218,847.372,00000000
8219,1174.869,00000000
8220,1918.561,00000000
8221,2993.071,00000000
8222,2591.124,00000000
8223,2011.736,00000000
8224,1520.621,00000000
8225,1095.804,00000000
8226,935.276,00000000
8227,875.989,00000000
8228,857.097,00000000
8229,844.032,00000000
8230,846.149,00000000
8231,843.871,00000000
8232,844.521,00000000
8233,841.003,00000000
8234,843.089,00000000
8235,856.068,00000000
8236,844.303,00000000
8237,840.694,00000000
8238,839.940,00000000
8239,838.470,00000000
8240,841.841,00000000
8241,843.127,00000000
8242,841.142,00000000
8243,1384.792,00000000
8244,1274.529,00000000
8245,1001.383,00000000
8246,898.922,00000000
8247,883.239,00000000
8248,858.939,00000000
8249,848.443,00000000
8250,841.907,00000000
8251,841.911,00000000
8252,842.811,00000000
8253,840.571,00000000
8254,844.003,00000000
8255,840.333,00000000
8256,864.227,00000000
8257,1154.865,00000000
8258,2122.006,00000000
8259,3113.171,00000000
8260,2321.933,00000000
8261,1389.486,00000000
8262,1045.430,00000000
8263,1420.244,00000000
8264,1307.995,00000000
8265,1013.937,00000000
8266,906.043,00000000
8267,866.145,00000000
8268,848.166,00000000
8269,845.216,00000000
8270,842.511,00000000
8271,867.142,00000000
8272,851.506,00000000
8273,844.433,00000000
8274,844.054,00000000
8275,840.914,00000000
8276,842.408,00000000
8277,841.482,00000000
8278,841.428,00000000
8279,840.934,00000000
8280,840.950,00000000
8281,840.639,00000000
8282,842.068,00000000
8283,1395.615,00000000
8284,1291.157,00000000
8285,1007.930,00000000
8286,904.671,00000000
8287,863.916,00000000
8288,850.774,00000000
8289,845.179,00000000
8290,843.395,00000000
8291,843.479,00000000
8292,844.564,00000000
8293,1138.973,00000000
8294,1128.951,00000000
8295,2516.428,00000000
8296,2536.908,00000000
8297,1470.573,00000000
8298,1077.245,00000000
8299,926.675,00000000
8300,874.119,00000000
8301,854.265,00000000
8302,845.507,00000000
8303,1389.422,00000000
8304,1270.120,00000000
8305,1002.041,00000000
8306,900.384,00000000
8307,865.039,00000000
8308,864.427,00000000
8309,849.682,00000000
8310,844.376,00000000
8311,840.479,00000000
8312,842.076,00000000
8313,842.063,00000000
8314,845.511,00000000
8315,841.500,00000000
8316,842.192,00000000
8317,841.799,00000000
8318,842.800,00000000
8319,842.405,00000000
8320,865.126,00000000
8321,848.559,00000000
8322,844.563,00000000
8323,1352.588,00000000
8324,1280.984,00000000
8325,1003.504,00000000
8326,902.544,00000000
8327,862.829,00000000
8328,849.824,00000000
8329,843.225,00000000
8330,844.458,00000000
8331,1203.782,00000000
8332,1148.815,00000000
8333,2551.819,00000000
8334,2763.121,00000000
8335,1554.757,00000000
8336,1104.922,00000000
8337,938.570,00000000
8338,878.118,00000000
8339,854.712,00000000
8340,847.425,00000000
8341,842.951,00000000
8342,840.758,00000000
8343,1378.293,00000000
8344,1236.669,00000000
8345,992.728,00000000
8346,896.678,00000000
8347,862.582,00000000
8348,848.262,00000000
8349,841.136,00000000
8350,841.680,00000000
8351,841.780,00000000
8352,841.815,00000000
8353,839.068,00000000
8354,837.896,00000000
8355,842.111,00000000
8356,857.946,00000000
8357,854.403,00000000
8358,844.707,00000000
8359,840.743,00000000
8360,843.779,00000000
8361,842.566,00000000
8362,842.410,00000000
8363,1400.417,00000000
8364,1620.849,00000000
8365,2213.914,00000000
8366,3004.881,00000000
8367,1664.938,00000000
8368,1145.608,00000000
8369,968.187,00000000
8370,887.229,00000000
8371,859.040,00000000
8372,845.769,00000000
8373,838.670,00000000
8374,843.104,00000000
8375,838.510,00000000
8376,837.926,00000000
8377,843.709,00000000
8378,843.466,00000000
8379,841.435,00000000
8380,839.437,00000000
8381,856.107,00000000
8382,848.750,00000000
8383,1302.453,00000000
8384,1224.283,00000000
8385,980.392,00000000
8386,889.630,00000000
8387,860.214,00000000
8388,846.481,00000000
8389,843.481,00000000
8390,841.093,00000000
8391,841.671,00000000
8392,842.829,00000000
8393,863.388,00000000
8394,847.466,00000000
8395,1214.513,00000000
8396,1126.823,00000000
8397,2542.092,00000000
8398,3353.974,00000000
8399,1936.459,00000000
8400,1247.291,00000000
8401,992.109,00000000
8402,896.949,00000000
8403,1405.639,00000000
8404,1220.538,00000000
8405,1006.965,00000000
8406,904.690,00000000
8407,865.143,00000000
8408,850.943,00000000
8409,844.987,00000000
8410,844.268,00000000
8411,840.570,00000000
8412,838.556,00000000
8413,841.033,00000000
8414,837.942,00000000
8415,840.907,00000000
8416,842.297,00000000
8417,868.148,00000000
8418,851.910,00000000
8419,846.378,00000000
8420,841.453,00000000
8421,839.046,00000000
8422,843.248,00000000
8423,1403.836,00000000
8424,1200.535,00000000
8425,977.742,00000000
8426,893.482,00000000
8427,860.783,00000000
8428,846.338,00000000
8429,1078.791,00000000
8430,1148.313,00000000
8431,2443.814,00000000
8432,2599.952,00000000
8433,1493.568,00000000
8434,1083.963,00000000
8435,929.629,00000000
8436,871.337,00000000
8437,855.498,00000000
8438,847.342,00000000
8439,841.337,00000000
8440,842.064,00000000
8441,838.361,00000000
8442,851.322,00000000
8443,1376.311,00000000
8444,1214.889,00000000
8445,978.248,00000000
8446,893.351,00000000
8447,858.889,00000000
8448,849.044,00000000
8449,844.775,00000000
8450,845.287,00000000
8451,839.659,00000000
8452,844.513,00000000
8453,840.648,00000000
8454,862.692,00000000
8455,848.310,00000000
8456,840.653,00000000
8457,840.373,00000000
8458,842.360,00000000
8459,841.820,00000000
8460,844.495,00000000
8461,841.452,00000000
8462,843.258,00000000
8463,1386.572,00000000
8464,1553.957,00000000
8465,1264.552,00000000
8466,2495.004,00000000
8467,3332.205,00000000
8468,1966.363,00000000
8469,1257.718,00000000
8470,996.836,00000000
8471,900.643,00000000
8472,862.381,00000000
8473,849.615,00000000
8474,840.674,00000000
8475,845.421,00000000
8476,842.095,00000000
8477,841.403,00000000
8478,866.597,00000000
8479,848.228,00000000
8480,842.469,00000000
8481,839.410,00000000
8482,840.879,00000000
8483,1407.685,00000000
8484,1201.535,00000000
8485,975.617,00000000
8486,888.666,00000000
8487,861.704,00000000
8488,848.492,00000000
8489,842.826,00000000
8490,861.151,00000000
8491,852.075,00000000
8492,847.684,00000000
8493,844.918,00000000
8494,842.468,00000000
8495,840.707,00000000
8496,838.582,00000000
8497,842.188,00000000
8498,839.421,00000000
8499,1159.807,00000000
8500,1990.914,00000000
8501,3038.976,00000000
8502,2161.055,00000000
8503,1873.059,00000000
8504,1402.197,00000000
8505,1048.325,00000000
8506,918.741,00000000
8507,867.029,00000000
8508,848.215,00000000
8509,845.945,00000000
8510,843.982,00000000
8511,842.563,00000000
8512,841.682,00000000
8513,841.949,00000000
8514,838.889,00000000
8515,857.862,00000000
8516,847.256,00000000
8517,843.823,00000000
8518,841.921,00000000
8519,841.854,00000000
8520,845.607,00000000
8521,842.260,00000000
8522,840.609,00000000
8523,1392.027,00000000
8524,1207.849,00000000
8525,976.245,00000000
8526,894.494,00000000
8527,881.116,00000000
8528,855.300,00000000
8529,848.706,00000000
8530,843.307,00000000
8531,841.686,00000000
8532,911.132,00000000
8533,1146.205,00000000
8534,2208.218,00000000
8535,3233.854,00000000
8536,2207.435,00000000
8537,1346.819,00000000
8538,1026.422,00000000
8539,938.709,00000000
8540,875.138,00000000
8541,853.842,00000000
8542,843.309,00000000
8543,1359.347,00000000
8544,1214.962,00000000
8545,982.587,00000000
8546,891.566,00000000
8547,860.468,00000000
8548,851.889,00000000
8549,845.697,00000000
8550,843.582,00000000
8551,870.581,00000000
8552,850.677,00000000
8553,845.565,00000000
8554,840.530,00000000
8555,840.540,00000000
8556,839.815,00000000
8557,837.478,00000000
8558,837.700,00000000
8559,839.020,00000000
8560,843.610,00000000
8561,841.512,00000000
8562,842.140,00000000
8563,1380.147,00000000
8564,1226.369,00000000
8565,983.942,00000000
8566,893.750,00000000
8567,1255.091,00000000
8568,1125.090,00000000
8569,2613.363,00000000
8570,2227.073,00000000
8571,1351.088,00000000
8572,1031.349,00000000
8573,910.123,00000000
8574,869.493,00000000
8575,849.115,00000000
8576,859.758,00000000
8577,848.359,00000000
8578,844.771,00000000
8579,839.259,00000000
8580,841.004,00000000
8581,841.674,00000000
8582,840.122,00000000
8583,1394.046,00000000
8584,1257.616,00000000
8585,997.456,00000000
8586,897.250,00000000
8587,861.620,00000000
8588,866.311,00000000
8589,852.360,00000000
8590,843.703,00000000
8591,842.251,00000000
8592,844.312,00000000
8593,840.377,00000000
8594,837.832,00000000
8595,842.638,00000000
8596,842.566,00000000
8597,839.769,00000000
8598,842.102,00000000
8599,842.101,00000000
8600,863.878,00000000
8601,1211.498,00000000
8602,1542.851,00000000
8603,3685.108,00000000
8604,3167.805,00000000
8605,1705.316,00000000
8606,1160.448,00000000
8607,961.589,00000000
8608,885.758,00000000
8609,852.593,00000000
8610,845.614,00000000
8611,843.549,00000000
8612,867.789,00000000
8613,851.532,00000000
8614,845.997,00000000
8615,840.578,00000000
8616,844.207,00000000
8617,840.678,00000000
8618,840.574,00000000
8619,840.620,00000000
8620,838.648,00000000
8621,840.264,00000000
8622,842.330,00000000
8623,1374.095,00000000
8624,1276.019,00000000
8625,1007.167,00000000
8626,903.395,00000000
8627,864.534,00000000
8628,848.945,00000000
8629,844.236,00000000
8630,840.599,00000000
8631,842.096,00000000
8632,842.742,00000000
8633,840.337,00000000
8634,839.864,00000000
8635,1214.889,00000000
8636,1120.391,00000000
8637,2555.904,00000000
8638,3315.795,00000000
8639,1947.531,00000000
8640,1252.686,00000000
8641,994.086,00000000
8642,896.718,00000000
8643,1422.738,00000000
8644,1264.431,00000000
8645,998.280,00000000
8646,898.474,00000000
8647,862.434,00000000
8648,850.470,00000000
8649,861.992,00000000
8650,849.626,00000000
8651,843.427,00000000
8652,844.531,00000000
8653,843.421,00000000
8654,841.832,00000000
8655,842.652,00000000
8656,839.196,00000000
8657,842.611,00000000
8658,841.793,00000000
8659,837.227,00000000
8660,840.277,00000000
8661,864.371,00000000
8662,849.986,00000000
8663,1363.544,00000000
8664,1267.569,00000000
8665,993.914,00000000
8666,901.521,00000000
8667,861.269,00000000
8668,851.991,00000000
8669,844.103,00000000
8670,1167.597,00000000
8671,2019.387,00000000
8672,3131.408,00000000
8673,3566.069,00000000
8674,1884.998,00000000
8675,1226.500,00000000
8676,984.504,00000000
8677,893.188,00000000
8678,860.615,00000000
8679,848.850,00000000
8680,843.844,00000000
8681,841.307,00000000
8682,843.021,00000000
8683,1384.943,00000000
8684,1259.494,00000000
8685,1022.818,00000000
8686,911.450,00000000
8687,866.342,00000000
8688,849.714,00000000
8689,843.849,00000000
8690,840.499,00000000
8691,841.673,00000000
8692,838.597,00000000
8693,840.703,00000000
8694,841.268,00000000
8695,841.275,00000000
8696,839.962,00000000
8697,840.192,00000000
8698,855.878,00000000
8699,848.836,00000000
8700,846.199,00000000
8701,842.040,00000000
8702,843.875,00000000
8703,1407.509,00000000
8704,1254.023,00000000
8705,1104.628,00000000
8706,1197.281,00000000
8707,2270.510,00000000
8708,3283.189,00000000
8709,3260.485,00000000
8710,1758.473,00000000
8711,1183.824,00000000
8712,967.733,00000000
8713,888.258,00000000
8714,858.096,00000000
8715,847.869,00000000
8716,843.292,00000000
8717,843.298,00000000
8718,841.396,00000000
8719,842.300,00000000
8720,838.970,00000000
8721,840.131,00000000
8722,863.744,00000000
8723,1375.834,00000000
8724,1235.434,00000000
8725,989.761,00000000
8726,899.892,00000000
8727,861.823,00000000
8728,849.648,00000000
8729,845.473,00000000
8730,845.031,00000000
8731,842.157,00000000
8732,841.851,00000000
8733,839.980,00000000
8734,864.040,00000000
8735,850.327,00000000
8736,844.294,00000000
8737,841.215,00000000
8738,990.791,00000000
8739,895.256,00000000
8740,862.492,00000000
8741,1181.898,00000000
8742,1892.421,00000000
8743,3388.225,00000000
8744,2886.143,00000000
8745,1599.075,00000000
8746,1146.570,00000000
8747,951.951,00000000
8748,881.701,00000000
8749,857.032,00000000
8750,845.722,00000000
8751,841.396,00000000
8752,843.768,00000000
8753,841.002,00000000
8754,840.380,00000000
8755,843.649,00000000
8756,844.477,00000000
8757,840.886,00000000
8758,848.719,00000000
8759,851.749,00000000
8760,845.956,00000000
8761,841.435,00000000
8762,841.031,00000000
8763,1355.790,00000000
8764,1258.864,00000000
8765,993.112,00000000
8766,899.517,00000000
8767,860.708,00000000
8768,850.164,00000000
8769,845.217,00000000
8770,843.504,00000000
8771,854.583,00000000
8772,844.991,00000000
8773,845.744,00000000
8774,841.592,00000000
8775,838.928,00000000
8776,841.503,00000000
8777,841.071,00000000
8778,838.477,00000000
8779,1185.967,00000000
8780,1775.690,00000000
8781,2940.782,00000000
8782,1833.537,00000000
8783,1759.764,00000000
8784,1391.725,00000000
8785,1043.498,00000000
8786,913.789,00000000
8787,866.247,00000000
8788,854.082,00000000
8789,844.625,00000000
8790,843.253,00000000
8791,841.420,00000000
8792,842.058,00000000
8793,839.240,00000000
8794,838.690,00000000
8795,863.758,00000000
8796,847.877,00000000
8797,841.603,00000000
8798,841.420,00000000
8799,844.170,00000000
8800,840.248,00000000
8801,843.699,00000000
8802,841.755,00000000
8803,1398.973,00000000
8804,1248.626,00000000
8805,989.750,00000000
8806,894.089,00000000
8807,887.580,00000000
8808,857.032,00000000
8809,842.412,00000000
8810,844.461,00000000
8811,1208.099,00000000
8812,1393.022,00000000
8813,2882.933,00000000
8814,3032.913,00000000
8815,1659.212,00000000
8816,1143.345,00000000
8817,952.594,00000000
8818,882.260,00000000
8819,879.920,00000000
8820,858.745,00000000
8821,845.566,00000000
8822,844.614,00000000
8823,1362.173,00000000
8824,1251.000,00000000
8825,992.980,00000000
8826,899.453,00000000
8827,863.247,00000000
8828,848.841,00000000
8829,844.982,00000000
8830,840.372,00000000
8831,839.401,00000000
8832,855.441,00000000
8833,849.293,00000000
8834,844.459,00000000
8835,841.666,00000000
8836,841.308,00000000
8837,844.999,00000000
8838,838.830,00000000
8839,836.848,00000000
8840,837.239,00000000
8841,839.284,00000000
8842,842.134,00000000
8843,1382.346,00000000
8844,1267.240,00000000
8845,998.291,00000000
8846,899.945,00000000
8847,863.754,00000000
8848,1181.090,00000000
8849,1926.250,00000000
8850,3052.223,00000000
8851,2957.525,00000000
8852,1627.108,00000000
8853,1129.429,00000000
8854,949.401,00000000
8855,880.243,00000000
8856,874.952,00000000
8857,854.775,00000000
8858,849.106,00000000
8859,842.513,00000000
8860,841.212,00000000
8861,841.726,00000000
8862,839.839,00000000
8863,1402.199,00000000
8864,1243.567,00000000
8865,989.136,00000000
8866,898.089,00000000
8867,863.029,00000000
8868,872.917,00000000
8869,851.110,00000000
8870,848.109,00000000
8871,843.118,00000000
8872,840.351,00000000
8873,840.697,00000000
8874,841.192,00000000
8875,839.007,00000000
8876,842.614,00000000
8877,839.719,00000000
8878,842.545,00000000
8879,840.202,00000000
8880,869.272,00000000
8881,1230.818,00000000
8882,1130.861,00000000
8883,3157.741,00000000
8884,3643.289,00000000
8885,3794.544,00000000
8886,2114.382,00000000
8887,1314.712,00000000
8888,1016.271,00000000
8889,907.741,00000000
8890,866.054,00000000
8891,851.539,00000000
8892,855.477,00000000
8893,855.999,00000000
8894,847.080,00000000
8895,846.286,00000000
8896,843.723,00000000
8897,842.099,00000000
8898,842.465,00000000
8899,838.666,00000000
8900,837.661,00000000
8901,840.703,00000000
8902,840.289,00000000
8903,1387.852,00000000
8904,1247.316,00000000
8905,1007.711,00000000
8906,903.478,00000000
8907,865.448,00000000
8908,849.446,00000000
8909,842.507,00000000
8910,844.221,00000000
8911,844.448,00000000
8912,842.261,00000000
8913,840.914,00000000
8914,841.387,00000000
8915,838.742,00000000
8916,841.206,00000000
8917,862.180,00000000
8918,858.737,00000000
8919,1156.506,00000000
8920,2097.513,00000000
8921,3083.202,00000000
8922,2324.063,00000000
8923,1957.776,00000000
8924,1421.956,00000000
8925,1057.369,00000000
8926,921.547,00000000
8927,872.678,00000000
8928,854.340,00000000
8929,865.881,00000000
8930,850.311,00000000
8931,842.789,00000000
8932,843.581,00000000
8933,840.275,00000000
8934,841.864,00000000
8935,843.013,00000000
8936,841.744,00000000
8937,842.437,00000000
8938,4195.900,00000000
8939,6455.528,00000000
8940,7285.401,00000000
8941,7611.471,00000000
8942,7722.028,00000000
8943,8295.708,00000000
